acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.141357,-0.359863,0.761963,0.969466,3.40458,-0.549618
0.154053,-0.359131,0.75415,-1.458015,4.625954,0.328244
0.138428,-0.354492,0.768066,-3.183206,3.419847,0.961832
0.136963,-0.357178,0.780762,-4.458015,1.801527,1.664122
0.149414,-0.369385,0.782715,-5.267176,0.160305,1.251908
0.151611,-0.367432,0.797363,-5.206107,-0.78626,0.80916
0.157715,-0.376709,0.803955,-5.51145,-0.954198,0.587786
0.161621,-0.376465,0.803711,-4.877862,-1.160305,0.778626
0.164307,-0.376709,0.811035,-4.763359,-0.931298,0.259542
0.167236,-0.382568,0.80957,-4.312977,-0.19084,-1.068702
0.160889,-0.392578,0.824219,-3.717557,-0.175573,-2.068702
0.164795,-0.389404,0.822754,-2.427481,-1.870229,-3.335878
0.158691,-0.390869,0.807861,-2.389313,-2.832061,-4.450382
0.165039,-0.383789,0.803955,-3.160305,-3.671756,-4.870229
0.161377,-0.384033,0.797607,-3.015267,-3.679389,-4.992366
0.152832,-0.382324,0.799316,-3.221374,-3.045802,-3.954198
0.145508,-0.378174,0.78833,-3.419847,-1.931298,-3.083969
0.146973,-0.388672,0.787842,-3.045802,-0.137405,-2.534351
0.138916,-0.387939,0.791504,-2.251908,0.916031,-1.59542
0.14502,-0.382324,0.798828,-1.793893,1.824427,-1.167939
0.148682,-0.386475,0.794434,-1.541985,1.977099,-1.099237
0.139893,-0.380615,0.788086,-1.221374,1.40458,-0.664122
0.146729,-0.37085,0.7854,-1.259542,2.099237,-0.29771
0.145264,-0.372314,0.770264,-2.587786,3.51145,-0.29771
0.144287,-0.371826,0.78418,-2.366412,3.885496,-0.198473
0.141113,-0.370117,0.789551,-2.526718,3.267176,0.244275
0.141846,-0.381104,0.782227,-3.557252,1.839695,-0.015267
0.134033,-0.388916,0.799316,-2.839695,0.900763,-0.167939
0.132324,-0.390625,0.801758,-2.374046,0.068702,-0.206107
0.141357,-0.391357,0.800049,-1.137405,-0.732824,-0.679389
0.149902,-0.397461,0.800537,-0.564885,-1.984733,-0.954198
0.149658,-0.393555,0.818848,0.51145,-3.045802,-1.923664
0.148193,-0.39917,0.814453,1.366412,-3.572519,-2.839695
0.146484,-0.400635,0.803955,1.290076,-2.549618,-3.473282
0.14917,-0.393555,0.796875,2.122137,-0.221374,-3.618321
0.151123,-0.38916,0.790771,3.236641,1.038168,-4.290076
0.148438,-0.396729,0.793457,4.572519,1.427481,-4.732824
0.142334,-0.396484,0.798828,4.610687,1.282443,-5.244275
0.139648,-0.389404,0.794678,5.923664,0.51145,-5.274809
0.146973,-0.38208,0.800049,7.664122,0.732824,-4.679389
0.153809,-0.373047,0.779297,8.061069,2.244275,-4.244275
0.145264,-0.367432,0.785645,8.458015,3.343511,-3.832061
0.146729,-0.361572,0.776855,8.267176,3.557252,-3.648855
0.136475,-0.361572,0.778076,9.068703,2.145038,-3.427481
0.155762,-0.366211,0.786377,9.251908,1.129771,-4.312977
0.148682,-0.377197,0.791992,10.114504,-0.709924,-5.625954
0.142578,-0.386475,0.804688,11.801527,-1.778626,-6.977099
0.134277,-0.386475,0.827148,15.40458,-3.633588,-7.145038
0.140137,-0.396973,0.831055,18.992367,-4.725191,-7.236641
0.148682,-0.387695,0.834473,19.099237,-2.427481,-6.40458
0.157959,-0.383545,0.820312,20.763359,0.068702,-5.068702
0.172607,-0.377197,0.8396,26.282442,1.389313,-4.977099
0.176758,-0.383301,0.856689,29.580153,2.664122,-6.824428
0.18335,-0.355957,0.809814,30.244274,3.251908,-8.656488
0.167236,-0.356201,0.827393,28.427481,1.633588,-8.625955
0.170654,-0.353027,0.819824,30.167938,0.977099,-10.015267
0.161621,-0.347168,0.838135,31.916031,-2.083969,-10.725191
0.155762,-0.363037,0.830566,33.580154,-1.931298,-11.801527
0.140869,-0.342529,0.810547,34.732826,-2.679389,-11.335877
0.142578,-0.32666,0.817871,36.893131,-0.908397,-9.717557
0.124023,-0.328369,0.789062,39.389313,2.206107,-8.274809
0.1604,-0.301025,0.829102,36.824429,7.137404,-5.923664
0.165283,-0.301025,0.802002,35.65649,11.450381,-3.954198
0.185059,-0.299072,0.792725,37.160305,14.824428,-3.877863
0.181641,-0.294434,0.805664,39.152672,12.305344,-6.679389
0.173584,-0.314941,0.824219,39.511452,7.458015,-11.458015
0.166504,-0.306885,0.835693,40.175571,3.740458,-15.503817
0.151611,-0.306641,0.856445,44.923664,-1.961832,-17.145039
0.139893,-0.31665,0.889404,50.35878,-1.908397,-17.786259
0.12207,-0.314209,0.875488,53.526718,0.435115,-16.213741
0.119629,-0.296143,0.876953,53,5.687023,-12.854961
0.102539,-0.282959,0.864502,53.068703,8.793893,-8.267176
0.116211,-0.281738,0.866943,53.725189,10.21374,-5.29771
0.12915,-0.266846,0.850098,53.786259,12.229008,-3.877863
0.132812,-0.295166,0.907227,55.984734,9.969465,-4.419847
0.165771,-0.259766,0.851562,59.801525,15.129771,-4.763359
0.173584,-0.253662,0.899902,63.809162,16.770992,-6.236641
0.161377,-0.266113,0.916504,65.564888,18.412214,-8.435115
0.155762,-0.25293,0.891846,67.305344,20.496183,-11.244275
0.140137,-0.238281,0.913574,71.755722,18.404581,-13.175572
0.123291,-0.236572,0.903809,74.412216,15.221375,-13.503817
0.094238,-0.264648,0.943115,76.755722,7.78626,-14.221375
0.083984,-0.209229,0.858643,75.847328,4.610687,-12.954199
0.083984,-0.184326,0.868896,73.793892,3.007634,-9.664123
0.097656,-0.164551,0.854004,70.755722,3.229008,-6.366412
0.108398,-0.142822,0.839355,67.099236,5.931298,-3.625954
0.141113,-0.128662,0.836426,65.694656,10.732824,-1.458015
0.162842,-0.120605,0.830566,65.503815,16.290077,-0.19084
0.165527,-0.103271,0.823242,64.305344,18.778625,-0.076336
0.148438,-0.085205,0.828369,63.129772,20.259542,-0.473282
0.143799,-0.093262,0.855957,68.236641,20.229008,-2.862595
0.149902,-0.107178,0.906006,75.259544,16.610687,-6.557252
0.143555,-0.112549,0.919189,77.366409,12.931297,-10.290076
0.128418,-0.085693,0.883789,75.160309,7.641222,-11.885496
0.102539,-0.054199,0.860596,74.908394,1.366412,-11.778625
0.118164,-0.072754,0.903564,75.885498,-2.641221,-12.183207
0.111084,-0.08252,0.898682,76.877861,-5.061069,-13.480916
0.091309,-0.061768,0.890625,75.137405,-3.656489,-12.526717
0.081055,-0.050781,0.873779,73.343513,-1.282443,-9.198473
0.065674,-0.025146,0.845215,70.923668,0.221374,-4.167939
0.076416,-0.003174,0.83374,66.687019,0.664122,0.480916
0.098145,0.00293,0.823486,66.786263,3.29771,2.80916
0.131104,-0.010986,0.867676,70.900764,5.450382,1.664122
0.123535,-0.009766,0.887939,73.404579,5.725191,-0.305344
0.142578,0.043701,0.820312,75.03817,4.839694,-1.603053
0.139893,0.050293,0.841064,77.305344,8.229008,-2.122137
0.124512,0.011719,0.883057,81.946564,3.793893,-5.183206
0.110107,0.021973,0.885742,82.290077,-0.778626,-7.954198
0.102295,0.047119,0.866943,80.519081,-4.648855,-8.282443
0.079346,0.060303,0.887695,81.022903,-3.244275,-4.732824
0.080322,0.095215,0.892334,82.251907,0.366412,0.29771
0.090576,0.09375,0.879639,79.786263,6.137404,4.427481
0.112549,0.106934,0.847412,74.893127,11.709924,7.519084
0.123779,0.130371,0.794922,69.580154,15.175572,9.198473
0.150635,0.143311,0.784912,66,14.282443,6.709924
0.153076,0.140381,0.799561,63.64122,9.755725,2.465649
0.150146,0.161133,0.792725,60.427483,5.061069,-0.435115
0.119385,0.170898,0.786865,58.106869,1.145038,-1.824427
0.112305,0.164551,0.805176,56.610687,1.862595,-1.526718
0.10498,0.178467,0.804199,54.847328,4.114504,-0.427481
0.105469,0.186523,0.806396,53.694656,7.984733,0.59542
0.115479,0.19165,0.824463,55.282444,12.297709,1.992366
0.105469,0.190674,0.836914,59.114502,12.61832,2.312977
0.11792,0.196777,0.841309,60.900764,11.969465,2.251908
0.125244,0.201416,0.840576,62.083969,10,0.351145
0.108643,0.211914,0.842041,61.366413,5.534351,-1.648855
0.101074,0.215332,0.827637,58.870228,2.770992,-1.10687
0.087646,0.225342,0.835938,55.664124,1.320611,1.076336
0.088623,0.227295,0.830811,52.877861,2.122137,4.022901
0.095947,0.241699,0.804443,51.519085,3.641221,4.641222
0.118896,0.246338,0.795898,49.778625,4.282443,3.870229
0.140381,0.263428,0.771973,47.862595,3.748092,1.954198
0.145752,0.27417,0.769775,47.091602,3.78626,0.007634
0.144043,0.273438,0.78418,47.435116,4.496183,-1.549618
0.146484,0.28125,0.794434,48.511452,9.396947,-2.221374
0.137939,0.274658,0.814941,50.587788,11.587787,-2.122137
0.116211,0.269531,0.831055,53.557251,10.053435,-3.312977
0.095947,0.267578,0.833008,57.450382,4.625954,-5.21374
0.078857,0.265137,0.849365,60.137405,-0.007634,-6.053435
0.080078,0.27124,0.856201,64.221375,-2.59542,-5.847328
0.085449,0.273438,0.875732,69.312981,-3.450382,-6.053435
0.088867,0.280029,0.878174,72.954201,-5.10687,-6.091603
0.114258,0.306152,0.838867,74.954201,-0.564885,-4.580153
0.115234,0.322754,0.812012,75.076332,3.656489,-2.48855
0.112793,0.342041,0.790527,75.908394,4.687023,-2.633588
0.125,0.356445,0.767822,74.694656,2.885496,-4.137404
0.116699,0.385742,0.727783,72.374046,-0.221374,-5.198473
0.103516,0.396729,0.726318,72.419846,-3.229008,-5.274809
0.10791,0.39502,0.740723,73.824425,-4.38168,-6.167939
0.113037,0.406738,0.737061,74.28244,-5.053435,-7.70229
0.130371,0.40625,0.744141,75.709923,-0.793893,-8.969465
0.119629,0.4104,0.76001,79.694656,2.664122,-8.679389
0.118164,0.402344,0.776611,82.305344,1.526718,-8.687023
0.102295,0.415283,0.77124,84.648857,-1.679389,-10.320611
0.086182,0.429688,0.775146,86.343513,-5.480916,-10.396947
0.074951,0.432861,0.775146,89.64122,-6.961832,-9.938931
0.081299,0.437256,0.776611,91.488548,-8.145039,-8.068703
0.079834,0.459961,0.733887,89.335876,-7.145038,-5.305344
0.079102,0.501465,0.699951,82.496185,-6.259542,-0.473282
0.094971,0.50415,0.67041,76.244278,-4.473282,2.48855
0.10376,0.516113,0.661621,69.893127,-4.824428,2.603053
0.12085,0.525146,0.640381,64.007637,-3.80916,1.061069
0.121582,0.525635,0.637451,61.969467,-2.358779,-0.557252
0.093018,0.540771,0.62793,60.282444,-1.740458,-0.618321
0.091553,0.559326,0.622314,56.526718,-0.977099,-0.557252
0.10791,0.554443,0.622559,54.549618,-1.770992,-2.496183
0.112305,0.554199,0.642822,52.35878,-3.435115,-4.312977
0.111084,0.546631,0.643066,50.389313,-4.687023,-5.503817
0.126709,0.554199,0.661377,49.328243,-1.282443,-5.274809
0.12085,0.564453,0.700195,46.603054,0.099237,-4.030534
0.125977,0.55249,0.701904,46.38168,3.007634,-3.412214
0.128174,0.545654,0.720215,48.572517,5.137404,-3.984733
0.107666,0.550049,0.705566,47.709923,6.221374,-3.21374
0.082275,0.567383,0.685303,47.931297,4.877862,-1.580153
0.0896,0.557373,0.698242,46.916031,4.267176,-1.778626
0.100098,0.556396,0.680176,47.664124,5.557252,-2.78626
0.071777,0.562988,0.668701,47.839695,3.954198,-2.954198
0.070068,0.57251,0.67041,47.816795,2.938931,-2.10687
0.069092,0.583008,0.646973,47.183205,3.847328,-0.694656
0.058594,0.610352,0.640381,44.351147,5.80916,1.801527
0.062988,0.618408,0.623291,38.64122,4.572519,4.496183
0.077148,0.622803,0.602539,35.64122,2.335878,5.076336
0.114014,0.604492,0.609863,37.015266,4.412214,3.503817
0.125977,0.616699,0.60376,37.923664,5.503817,2.129771
0.125244,0.621826,0.59668,38.435116,6.656488,1
0.125488,0.635986,0.605713,38.366413,9.282443,0.954198
0.111084,0.640869,0.611084,37.534351,9.946565,1.206107
0.087158,0.647705,0.576904,37.045803,10.137404,1.725191
0.08374,0.64502,0.580811,37.931297,7.160306,2.015267
0.072021,0.636475,0.61377,37.893131,4.610687,3.48855
0.068359,0.644775,0.618164,36.755726,1.366412,5.51145
0.091064,0.643311,0.601318,36.580154,-0.618321,6.244275
0.102295,0.63916,0.624023,35.67939,-0.358779,6.641222
0.127441,0.63916,0.625977,36.473282,3.427481,6.442748
0.114502,0.64917,0.631348,37.65649,4.656488,7.473282
0.148193,0.649414,0.61084,38.511452,11.442748,7.473282
0.119385,0.664307,0.592773,40.34351,9.702291,7.08397
0.103271,0.681152,0.552002,39.496181,5.091603,7.801527
0.119141,0.701416,0.537598,37.488548,1.648855,7.770992
0.131592,0.692871,0.526611,35.068703,-0.083969,6.21374
0.141357,0.705078,0.517578,33.839695,-0.778626,4.664122
0.139893,0.716309,0.537109,32.167938,-1.580153,3.549618
0.138672,0.710938,0.545166,30.984734,-1.320611,2.145038
0.154297,0.710693,0.551025,30.12977,2.206107,1.633588
0.154053,0.705322,0.581543,30.007633,5.824428,0.648855
0.159668,0.694336,0.611572,28.435114,13.167939,1.038168
0.144775,0.676514,0.649414,29.007633,18.687023,1.206107
0.10083,0.680908,0.649902,32.427483,18.259542,1.320611
0.074707,0.691895,0.639648,33.832062,13.61832,1.564885
0.056885,0.692871,0.606201,35.893131,7.358778,2.022901
0.049072,0.707764,0.595947,36.648853,2.870229,2.641221
0.03418,0.72876,0.558105,34.534351,0.312977,5.221374
0.014404,0.72876,0.502686,34.122139,-5.59542,5.839694
0.021729,0.752441,0.45874,30.48855,-7.755725,7.389313
0.036133,0.759521,0.41333,26.816793,-7.152672,9.358779
0.082275,0.756592,0.421631,23.549618,-1.740458,11.412213
0.11377,0.751465,0.45459,20.80916,5.435114,11.961832
0.151123,0.732422,0.482666,20.603054,12.419847,10.687023
0.160889,0.717529,0.52002,22.267176,13.824428,8.206107
0.152832,0.716797,0.537109,24.335878,10.770992,4.946565
0.131104,0.721436,0.541016,25.900763,5.549618,2.572519
0.127441,0.72583,0.518799,25.824427,6.389313,2.099237
0.115234,0.724854,0.529541,25.801527,8.106871,1.80916
0.106445,0.728516,0.536621,24.091602,6.732824,1.251908
0.0979,0.764648,0.446533,24.114504,8.832061,2.954198
0.074951,0.728516,0.518066,23.946566,7.251908,4.038168
0.069824,0.75293,0.500977,22.595419,6.824428,5.526718
0.083496,0.740479,0.504883,22.564886,11.793893,7.984733
0.082275,0.738525,0.473877,19.801527,11.778625,11.106871
0.113281,0.735596,0.547363,20.900763,15.435115,11.114504
0.121582,0.733154,0.570801,22.984734,16.687023,10.030535
0.107178,0.73291,0.569092,25.816793,16.854961,8.519084
0.099121,0.720947,0.584961,28.045801,20.473282,9.427481
0.101562,0.722168,0.571289,29.641222,24.954199,10.977099
0.083496,0.750732,0.535645,29.435114,30.534351,14.106871
0.060791,0.73291,0.560059,30.954199,29.893129,17.076336
0.036865,0.750244,0.529297,32.862595,24.793894,19.496183
0.041992,0.762695,0.505859,33.770992,19.152672,21.045801
0.073486,0.769043,0.477539,32.816795,17.931297,22.900763
0.093506,0.787842,0.426514,31.374046,18.305344,23.824427
0.121582,0.803223,0.452637,28.526718,19.305344,25.251909
0.150146,0.80542,0.421631,26.900763,23.183207,25.80916
0.161377,0.791016,0.421631,26.519083,25.435114,23.541985
0.150635,0.816895,0.394531,26.030535,26.290077,22.442749
0.133789,0.792969,0.419678,26.32061,25.015266,22.396946
0.123047,0.804199,0.425293,24.793894,25.824427,23.877863
0.125977,0.782715,0.439941,22.717558,28.80916,25.045801
0.115234,0.76416,0.506104,21.671755,29.221375,28.832062
0.112061,0.725586,0.55127,22.664122,28.160305,31.503817
0.120605,0.742188,0.504883,25,29.099237,34.519085
0.119385,0.75293,0.48877,28.557251,29.183207,35.625954
0.111572,0.755371,0.474365,33.061069,28.38168,35.587788
0.10498,0.766602,0.438721,34.030533,27.61832,35.183205
0.085205,0.814941,0.341797,33.213741,24.854961,34.465649
0.114502,0.841309,0.320801,28.38168,20.015266,33.961834
0.162598,0.844482,0.273926,23.541985,21.862595,32.687023
0.192139,0.851562,0.287354,19.496183,26.015266,31.496183
0.22998,0.82959,0.355469,16.694656,32.274811,30.641222
0.250244,0.801025,0.406006,17.503817,35.587788,27.908398
0.240723,0.800537,0.430664,20.366413,36.175571,25.137405
0.220703,0.811523,0.418213,23.671755,32.496181,21.32061
0.210693,0.858887,0.383301,24.244274,32.778625,20.389313
0.175537,0.833008,0.398438,22.396946,31.213741,19.305344
0.129395,0.857666,0.362061,19.076336,28.259542,19.053434
0.099609,0.858154,0.345215,18.335878,23.648855,18.274809
0.085205,0.853027,0.350342,16.335878,18.015266,17.70229
0.094971,0.843994,0.350342,15.022901,16.931297,18.389313
0.115234,0.836182,0.380859,12.938931,16.450382,18.595419
0.136719,0.838379,0.391846,11.511451,17.083969,18.305344
0.161377,0.837646,0.406738,11.534351,14.832061,16.832062
0.1875,0.827881,0.423096,11.396947,10.801527,14.832061
0.219482,0.818848,0.419922,10.603053,13.38168,13.244275
0.226807,0.806885,0.447266,10.931297,18.725191,11.068703
0.208984,0.817627,0.412842,10.717557,20.19084,7.534351
0.157715,0.836914,0.393555,10.549619,15.59542,5.122138
0.132324,0.838623,0.347168,10.961832,13.954199,4.137404
0.102539,0.865723,0.31958,9.175572,14.282443,4.51145
0.086914,0.878906,0.294678,6.038168,10.969465,4.885496
0.077881,0.871582,0.297363,4.29771,5.671756,6.198473
0.104492,0.861084,0.318115,1.854962,1.633588,7.89313
0.142334,0.842285,0.351074,2.931298,-1.534351,7.396946
0.181885,0.82666,0.378418,4.045802,-1.045802,5.89313
0.207764,0.821045,0.391846,5.633588,-2.824427,4.061069
0.222656,0.819824,0.38208,6.824428,-1.763359,2.564885
0.218994,0.830078,0.330078,6.732824,2.259542,2.274809
0.209717,0.829102,0.320801,5.091603,6.526718,3.007634
0.192139,0.826904,0.299561,2.877863,12.290076,3.114504
0.16333,0.839111,0.278809,0.801527,10.740458,2.335878
0.123535,0.8396,0.280273,0.290076,4.442748,2.015267
0.129395,0.843994,0.304932,-2.045802,-1.206107,2.51145
0.139648,0.848389,0.327148,-3.656489,-6.900764,2.122137
0.170654,0.861084,0.323486,-5.290076,-10.938931,0.137405
0.200195,0.881592,0.313965,-5.610687,-13.442748,-3.114504
0.217285,0.881104,0.329346,-5.251908,-13.320611,-6.603054
0.239258,0.876221,0.32959,-5.969466,-9.305344,-9.916031
0.225586,0.862793,0.344482,-7.763359,-3.480916,-11.335877
0.208984,0.825928,0.395752,-8.114504,5.389313,-11.267176
0.188232,0.790771,0.429443,-6.122138,13.068703,-10.564885
0.154053,0.808105,0.427002,-4.442748,15.068703,-10.114504
0.091309,0.828369,0.411133,-3.015267,9.770992,-9.587787
0.053711,0.844238,0.388184,-4.312977,3.564885,-7.717557
0.056396,0.852051,0.354736,-6.839694,-1.083969,-4.076336
0.059814,0.841064,0.384277,-7.358778,-7.091603,-2.236641
0.08374,0.828125,0.407471,-6.748092,-12.847328,-1.229008
0.120361,0.831055,0.388916,-6.045802,-13.076336,-1.21374
0.144531,0.856934,0.350586,-8.099236,-9.503817,-1.969466
0.148926,0.898682,0.285156,-15.045801,-4.969466,-1.412214
0.164551,0.894287,0.24292,-19.80916,-0.21374,-1.282443
0.175049,0.851807,0.31665,-19.061069,0.083969,-2.717557
0.18335,0.791504,0.409912,-16.038168,2.603053,-2.167939
0.211182,0.75708,0.456055,-11.358779,8.259542,-1.19084
0.201172,0.743652,0.513672,-5.839694,10.496183,-0.870229
0.189209,0.769287,0.499023,-3.427481,10.366412,-0.137405
0.15918,0.785645,0.436768,0.29771,6,-1.091603
0.143066,0.797363,0.418213,1.969466,1.679389,-1.091603
0.155029,0.819092,0.39624,0.549618,3.854962,0.251908
0.13501,0.830566,0.342773,-2.068702,3.740458,0.80916
0.117676,0.837891,0.345703,-3.091603,0.580153,0.145038
0.122559,0.834473,0.342041,-4.160306,-2.236641,-0.534351
0.135742,0.836914,0.325439,-5.29771,-3.160305,-0.916031
0.156006,0.836914,0.365234,-5.465649,-3.083969,-1.160305
0.193848,0.826904,0.385742,-5.244275,-0.78626,-1.740458
0.206787,0.810547,0.397705,-2.641221,-1.900763,-4.274809
0.205566,0.797119,0.450684,-0.076336,-2.816794,-5.564886
0.21167,0.797607,0.460205,1.503817,1,-6.114504
0.172119,0.805908,0.466309,3.824427,-0.59542,-7.030534
0.152344,0.826172,0.417969,3.358779,-0.70229,-6.480916
0.141357,0.843018,0.368164,1.824427,1.244275,-4.740458
0.109131,0.835938,0.354492,0.496183,-0.083969,-3.412214
0.118408,0.843506,0.349609,-2.206107,-0.458015,-1.343511
0.127197,0.84375,0.34082,-3.748092,-1.916031,-0.816794
0.139648,0.83252,0.342773,-4.862596,-4.396946,-1.290076
0.149902,0.858887,0.309326,-6.778626,-6.374046,-1.923664
0.195312,0.867432,0.30249,-8.801527,-5.977099,-2.877863
0.224854,0.855469,0.311523,-10.389313,-2.099237,-5.091603
0.218994,0.830811,0.348389,-10.259542,1.152672,-6.587786
0.202881,0.800049,0.418701,-8.145039,0.916031,-7.885496
0.172363,0.771484,0.473145,-5.091603,0.732824,-8.519084
0.166016,0.786133,0.474121,-2.885496,3.053435,-7.61832
0.116455,0.803467,0.44751,-1.259542,1,-6.236641
0.084473,0.813477,0.45459,-0.48855,-3,-3.78626
0.092285,0.822266,0.425049,-0.152672,-3.29771,-1.564885
0.097656,0.837402,0.39502,0.114504,-4.38168,0.51145
0.125244,0.834229,0.398438,0.122137,-4.51145,1.870229
0.142578,0.85791,0.365234,-0.946565,-4.541985,1.343511
0.165527,0.857422,0.358643,-1.740458,-5.503817,-0.419847
0.154541,0.799805,0.444092,-5.244275,-5.770992,-1.70229
0.172852,0.826172,0.352051,-1.435115,-4.206107,-3.938931
0.190186,0.840332,0.400879,-1.167939,-1.274809,-5.442748